Year,Driver,Stint,Compound,a,b,c,Laps
2025,LEC,1.0,MEDIUM,-0.009930429864254763,0.14722616354235507,94.00103956043952,15
2025,LEC,2.0,MEDIUM,-0.008693306693305378,0.12758541458539702,91.94573426573429,13
2025,LEC,3.0,HARD,0.0018508610954265834,-0.008621188594018876,90.2980974025974,22
