Year,Driver,Stint,Compound,a,b,c,Laps
2023,SAI,1.0,SOFT,0.00987529137529199,-0.013658041958054536,54.52823030303034,11
2023,SAI,2.0,HARD,-0.00022619047619105702,-0.033190056022402124,53.07363928571427,16
2023,SAI,3.0,HARD,-0.001304461842505381,-0.010756714806930339,51.22866156126482,24
