Year,Driver,Stint,Compound,a,b,c,Laps
2022,STR,1.0,SOFT,-0.011362570028012027,0.18958574929972885,91.45623392857142,16
2022,STR,2.0,SOFT,-0.010579463364292985,0.21716357069143022,88.26378431372551,18
2022,STR,3.0,MEDIUM,0.2082500000000198,-0.6495500000000793,86.79275000000008,4
2022,STR,4.0,SOFT,0.06927380952380864,-0.21108333333333465,85.80785714285719,7
