Year,Driver,Stint,Compound,a,b,c,Laps
2023,ALB,1.0,SOFT,0.01034632034631936,-0.041996536796539294,73.38023809523814,9
2023,ALB,2.0,SOFT,-0.0014500499500509406,0.05976773226774795,71.1667482517482,13
2023,ALB,3.0,HARD,-0.0002829670329656077,-0.018450799200806556,69.55634090909088,12
2023,ALB,4.0,SOFT,-0.0007086834733896545,0.0029535014005645714,68.1674071428571,16
