Year,Driver,Stint,Compound,a,b,c,Laps
2022,NOR,1.0,MEDIUM,-0.006923277809147124,0.1263590485601331,68.55049999999997,22
2022,NOR,2.0,HARD,-0.0004565287653526618,0.06034731738849771,64.65749450549448,15
2022,NOR,4.0,SOFT,0.08647619047619026,-0.2048809523809578,61.81428571428578,7
