Year,Driver,Stint,Compound,a,b,c,Laps
2022,ALO,1.0,SOFT,0.02261688311687809,-0.050902164502131,96.70864285714286,9
2022,ALO,2.0,MEDIUM,-0.0026186313686312633,0.033640109890110896,95.43843181818183,12
2022,ALO,3.0,HARD,-0.003046703296704236,0.10880439560440348,93.35709230769231,15
2022,ALO,4.0,SOFT,0.04497619047619421,-0.3595476190476493,92.1880714285714,8
