Year,Driver,Stint,Compound,a,b,c,Laps
2022,RUS,1.0,SOFT,0.005662337662337407,-0.06122877122876826,52.059874125874096,13
2022,RUS,2.0,HARD,-0.004317226890756523,0.11589285714285938,49.44157142857142,16
2022,RUS,3.0,MEDIUM,0.0037613636363636083,0.015449242424237357,47.89641666666668,10
2022,RUS,4.0,SOFT,0.08394047619047695,-0.7023452380952441,47.47714285714289,7
