Year,Driver,Stint,Compound,a,b,c,Laps
2025,BOT,1.0,SOFT,-0.007081418581417847,0.028499000998997465,46.11349999999999,12
2025,BOT,2.0,MEDIUM,-0.0014170653907494605,-0.021076213260427246,43.81814912280703,20
2025,BOT,3.0,MEDIUM,-0.007119047619047013,0.2892380952380888,39.37214285714288,7
2025,BOT,4.0,SOFT,0.09536904761904838,-0.7664880952381019,40.64057142857146,7
