Year,Driver,Stint,Compound,a,b,c,Laps
2024,PER,1.0,SOFT,-0.03569696969696921,0.4048545454545371,97.58493333333337,10
2024,PER,2.0,HARD,0.0009771315640884715,-0.06854234895539835,96.68309090909092,22
2024,PER,3.0,SOFT,0.0038942811574400526,-0.08014381408067402,93.68738070175444,20
