Year,Driver,Stint,Compound,a,b,c,Laps
2025,NOR,1.0,SOFT,0.003011904761904731,0.048226190476195877,97.3084285714285,8
2025,NOR,2.0,MEDIUM,-0.0016092503987238452,-0.021049350649359436,96.61724561403514,20
2025,NOR,3.0,MEDIUM,0.005814088085827727,-0.14238071710898487,94.24422077922078,22
