Year,Driver,Stint,Compound,a,b,c,Laps
2025,HAD,1.0,SOFT,-0.031499999999990556,0.09869999999997023,66.87450000000003,4
2025,HAD,2.0,MEDIUM,-0.006675267714740782,0.15298738892684938,65.04408333333342,20
2025,HAD,3.0,HARD,0.0006777667984187888,-0.06734286561264428,63.99045009881425,24
