Year,Driver,Stint,Compound,a,b,c,Laps
2023,HAM,1.0,SOFT,0.008132575757575524,0.028444696969691156,57.97425000000004,10
2023,HAM,2.0,HARD,-0.002500175070029221,-0.04180143557421462,56.84676607142855,16
2023,HAM,3.0,HARD,0.001760200668896442,-0.0755467558528456,54.74250347826088,25
