Year,Driver,Stint,Compound,a,b,c,Laps
2025,LAT,1.0,SOFT,0.0184627872127882,-0.17829245754246253,53.79024999999999,12
2025,LAT,2.0,SOFT,-0.008618172268907808,0.2556015756302536,49.95212321428571,16
2025,LAT,3.0,MEDIUM,-0.01573106060605994,0.1898659090908968,48.945183333333354,10
2025,LAT,4.0,SOFT,0.036833333333333884,-0.11823809523810164,47.29571428571431,7
