Year,Driver,Stint,Compound,a,b,c,Laps
2025,MAG,1.0,SOFT,-0.006590409590408705,0.14762637362637773,86.04240909090902,12
2025,MAG,2.0,SOFT,-0.002108617131062969,0.1159264705882368,83.44581372549018,18
2025,MAG,3.0,MEDIUM,0.030366883116881252,-0.24511883116881986,82.08230952380954,9
2025,MAG,4.0,SOFT,0.08214285714285609,-0.6567857142857214,81.48357142857148,7
