Year,Driver,Stint,Compound,a,b,c,Laps
2023,RUS,1.0,SOFT,0.01538927738927812,-0.05012587412588968,51.613393939393994,11
2023,RUS,2.0,HARD,-0.008991246498599899,0.1298247198879589,49.28329642857142,16
2023,RUS,3.0,HARD,0.0008772727272728291,-0.06864249011857942,48.06273913043478,23
