Year,Driver,Stint,Compound,a,b,c,Laps
2024,ZHO,1.0,SOFT,0.08202380952381336,-0.5744761904762252,70.0687142857144,7
2024,ZHO,2.0,HARD,-0.008811403508771791,0.15761996904024256,66.88997058823534,17
2024,ZHO,3.0,HARD,0.0006626794661277581,-0.043984206980758,65.59183931623934,27
