Year,Driver,Stint,Compound,a,b,c,Laps
2022,BOT,1.0,SOFT,-0.007081418581418459,0.03349900099900851,50.34849999999996,12
2022,BOT,2.0,MEDIUM,-0.0014170653907492766,-0.01607621326043063,48.11314912280705,20
2022,BOT,3.0,MEDIUM,-0.007119047619047621,0.29423809523809014,43.76714285714289,7
2022,BOT,4.0,SOFT,0.09536904761904941,-0.7614880952381089,45.07057142857146,7
