Year,Driver,Stint,Compound,a,b,c,Laps
2025,RUS,1.0,SOFT,-0.009398601398600083,0.1617286713286452,99.04414545454553,11
2025,RUS,2.0,MEDIUM,-0.0004471104231158989,-0.07183926728587321,98.69114705882357,17
