Year,Driver,Stint,Compound,a,b,c,Laps
2024,VER,1.0,SOFT,-0.007288946347770442,0.08331599870717897,100.94795824175827,15
2024,VER,2.0,HARD,0.0028990583075333117,-0.05927199432404483,98.77085539215688,18
2024,VER,3.0,SOFT,0.003700206398348559,-0.10547254901960339,97.02348813209494,19
