Year,Driver,Stint,Compound,a,b,c,Laps
2025,TSU,1.0,SOFT,0.007939393939393342,0.047972727272726376,78.7911666666667,9
2025,TSU,2.0,MEDIUM,0.0053160843284686295,-0.06362694972726617,77.90565221878225,19
2025,TSU,3.0,SOFT,0.007493788819875811,-0.19295567476002026,76.59358441558437,22
