Year,Driver,Stint,Compound,a,b,c,Laps
2022,RIC,1.0,MEDIUM,0.005494747899159059,-0.09454810924368878,75.1122857142857,15
2022,RIC,2.0,SOFT,-0.013395604395603389,0.25590989010988024,70.83085714285714,14
2022,RIC,3.0,HARD,0.05816558441558493,-0.604039177489186,71.43895238095241,9
2022,RIC,4.0,SOFT,0.08226190476190552,-0.33409523809525027,68.30371428571435,7
