Year,Driver,Stint,Compound,a,b,c,Laps
2023,HUL,1.0,SOFT,-0.0021547619047635686,0.056273809523815846,67.42714285714285,7
2023,HUL,2.0,HARD,-0.0010069930069934677,0.03772427572428383,65.2890629370629,13
2023,HUL,3.0,HARD,-0.010943556443555998,0.17017532467532648,62.40663636363635,12
2023,HUL,4.0,SOFT,0.009296945701357527,-0.09350470265029297,61.874490109890104,15
