Year,Driver,Stint,Compound,a,b,c,Laps
2023,PER,1.0,SOFT,-0.006372091144150293,0.05087131544925851,96.55618901098899,15
2023,PER,2.0,SOFT,0.0033470426632184595,-0.09209911118292612,94.57743736263733,15
2023,PER,3.0,HARD,-0.00568694463431241,0.0778574162679289,92.33217368421059,20
