Year,Driver,Stint,Compound,a,b,c,Laps
2022,TSU,1.0,SOFT,0.0019805194805181947,-0.02561188811187039,85.29851048951043,13
2022,TSU,2.0,MEDIUM,0.010542457542456566,-0.10546453546451519,83.19163636363629,12
2022,TSU,3.0,SOFT,0.00326473526473493,-0.08291508491507858,81.63949650349647,13
2022,TSU,4.0,SOFT,0.15605952380952295,-1.2236547619047538,81.45457142857141,7
