Year,Driver,Stint,Compound,a,b,c,Laps
2025,BEA,1.0,SOFT,0.01508616383616578,-0.2248439060939164,76.94956818181817,12
2025,BEA,2.0,HARD,0.0006125700280102171,0.02962601540617551,74.11959107142852,16
2025,BEA,3.0,SOFT,0.01092306606437061,-0.2580825804630199,73.6004935064935,22
