Year,Driver,Stint,Compound,a,b,c,Laps
2023,TSU,1.0,SOFT,0.0073035714285703155,-0.04755357142856992,76.94712499999999,8
2023,TSU,2.0,HARD,0.01010302197802282,-0.15481785714287116,75.21673626373628,14
2023,TSU,3.0,HARD,-0.0001803196803191355,-0.025977522477523426,72.85645454545458,12
2023,TSU,4.0,SOFT,-0.00039758403361459313,0.030357457983209695,70.97707321428565,16
