Year,Driver,Stint,Compound,a,b,c,Laps
2024,LEC,1.0,SOFT,-0.053041125541125785,0.5492112554112445,90.9630238095239,9
2024,LEC,2.0,HARD,-0.001745534785580822,-0.02012161134060525,90.51440751879703,21
2024,LEC,3.0,HARD,0.001042137210615508,-0.02967553642010098,87.10613636363634,22
