Year,Driver,Stint,Compound,a,b,c,Laps
2024,PIA,1.0,SOFT,0.02326515151515286,-0.3199772727272927,79.49236666666671,10
2024,PIA,2.0,HARD,0.0026729892914106744,-0.09071999316473843,77.03463596491234,20
2024,PIA,3.0,HARD,0.000494282891021721,-0.01888742236023954,73.8407597402597,22
